//##########################################################
//The format of the table is: 
//                          
//"M(GeV) Tw(GeV) BR(ZZ) BR(WW) BR(hh) BR(gamgam) BR(gg) BR(tt) BR(bb) BR(light, 4 times)"
//
//where "light" stand to light fermions
//
//if you want the Total Width (TW) using a ktilda' you do
//
//TW(ktilda',GeV) = TW(ktilda=0.1,GeV) * (ktilda' / 0.1)^2
//##################################################################
600	5.76195246642807   	0.0685035928156648   	0.13581134091364372   	0.003144265384982541	0.06077700115516514   	0.48621600924132113   	0.012589650142468338	0.03037234260264498   	0.12155400231033028
650	6.250456380380763   	0.06802401729992531   	0.13502464160815508   	0.0033897489806557304 	0.06069589449626775   	0.485567155970142   	0.014648274888560615   	0.030334197562329992   	0.1213917889925355
700   	6.739303367402993   	0.06763333850344727   	0.13438202742595384   	0.0035917787224510177	0.06062346032711132   	0.48498768261689057   	0.016406705221436405   	0.03029988849901635   	0.12124692065422264
750   	7.22828263841203   	0.06731178975609917   	0.1338518305599718   	0.003759423688146881	0.06055971543073181   	0.4844777234458545   	0.017906928311718383   	0.0302695530043458   	0.12111943086146362
800  	7.71727219289653   	0.06704449099329272   	0.13341014055879907   	0.0038997130095539006	0.06050396788828167   	0.48403174310625335   	0.01918947150801794   	0.030242935297184814   	0.12100793577656334
850   	8.20620257972335   	0.0668201957669316   	0.13303881940036108   	0.004018077826392619	0.06045529993117408   	0.48364239944939263   	0.020289984965438462   	0.030219640922409606   	0.12091059986234816
900   	8.695035768212453   	0.0666303374283415   	0.13272400014490748  	0.004118727164348574   	0.06041278052961349   	0.48330224423690793   	0.02123858223063925   	0.03019925136061519   	0.12082556105922698
950   	9.183752629051764   	0.06646832905457276   	0.1324549837687051   	0.004204942476367313   	0.06037555226794226   	0.48300441814353806   	0.022060227290352116   	0.03018137282091396   	0.12075110453588452
1000   	9.672345405903425   	0.0663290555435926   	0.13222343593938748   	0.00427930100894505   	0.06034286015302414   	0.4827428812241931   	0.02277544817060354   	0.03016565418069075   	0.12068572030604828
1050   	10.160813131088863   	0.06620850532424291   	0.1320228020689365   	0.004343843097937954   	0.06031405435595399   	0.4825124348476319   	0.02340108468364833   	0.030151790743793733   	0.12062810871190797
1100   	10.649158807083124   	0.06610350201413001   	0.131847879251286  	0.004400197131035117   	0.06028858207759676   	0.4823086566207741   	0.02395096218867509   	0.030139521818470707   	0.12057716415519353
1150   	11.137387663091957   	0.06601150743853024   	0.13169450073415945   	0.004449673107888205   	0.060265975685797606   	0.48212780548638084   	0.024436461324495094   	0.03012862594083521   	0.12053195137159521
1200   	11.6255060747466   	0.06593047576935084   	0.13155930138280894   	0.0044933330427632395	0.06024584038862819   	0.4819667231090255   	0.024866985158437018   	0.030118915535914843   	0.12049168077725637
1250   	12.113520897258674   	0.0658587445193335   	0.13143954179464737   	0.00453204428524029   	0.06022784283059468   	0.48182274264475744   	0.025250336352231766   	0.030110231813392452   	0.12045568566118936
1300   	12.6014390585394   	0.06579495231948349   	0.1313329752116509   	0.004566520194709918   	0.060211701100919654   	0.48169360880735723   	0.025593019470973373   	0.030102440211112726   	0.12042340220183931
1350   	13.089267316695198   	0.06573797633006855   	0.1312377459239276   	0.004597351400961763	0.060197176226833835   	0.4815774098146707   	0.025900482664989358   	0.030095426468932193   	0.12039435245366767
1400   	13.57701212171132   	0.06568688417340611   	0.13115231104515232   	0.004625030011213332   	0.06018406504517814   	0.4814725203614251   	0.02617731092491159   	0.030089093311109063   	0.12036813009035628
1450   	14.0646795430726   	0.06564089670386836   	0.13107537978395736   	0.00464996849485267   	0.06017219428067892   	0.4813775542454314   	0.026427380914201413   	0.030083357673327454   	0.12034438856135785
1500   	14.552275238833898   	0.06559935893649155   	0.13100586592393285   	0.004672514523079795   	0.06016141564818411   	0.4812913251854729   	0.026653985393263087   	0.030078148398437705   	0.12032283129636823
1600   	15.527272012722566   	0.0655275008512724   	0.1308855513359164   	0.004711563976558388   	0.060142643029832445   	0.48114114423865956   	0.027047632404795307   	0.03006907271485235   	0.12028528605966489
1700   	16.502039618125195   	0.06546779406643832   	0.1307855246309112   	0.004744054452606252   	0.06012692366927097   	0.48101538935416777   	0.027376282942389335   	0.030061470333638134   	0.12025384733854194
1800   	17.47660943705463   	0.06541765327855358   	0.13070148335818887   	0.004771370476951255   	0.06011363811202577   	0.48090910489620614   	0.0276533753468986   	0.030055043075077666   	0.12022727622405154
1900   	18.451007876278858   	0.06537514401426231   	0.13063020428833838   	0.004794551130948838   	0.060102314257208106  	0.48081851405766485   	0.027889076051787923   	0.030049563470848677   	0.12020462851441621
2000   	19.42525716454694   	0.06533879600711626   	0.1305692351528377   	0.004814388129080045   	0.06009258783409148   	0.48074070267273183   	0.028091182511043485   	0.030044855871501398   	0.12018517566818296
2100   	20.399376058185858   	0.065307475982627   	0.13051668410658404   	0.004831493012649385   	0.06008417451015757   	0.4806733960812606   	0.028265750966327937   	0.030040783086295746   	0.12016834902031515
2200   	21.37338043884431  	0.0652802992394397   	0.13047107315571643   	0.0048463440492338165	0.06007684995223044   	0.48061479961784354   	0.02841753991234471   	0.030037236817084766   	0.12015369990446088
2300   	22.34728380910965   	0.06525656710273953  	0.13043123432702783   	0.004859319527689692   	0.06007043539077368   	0.48056348312618946   	0.028550328080503732   	0.03003413072348545   	0.12014087078154737
2400   	23.321097699192325   	0.06523572196385899   	0.13039623493988917   	0.004870721764886823   	0.06006478703963128   	0.48051829631705023   	0.028667145645996987   	0.030031395334805547   	0.12012957407926256
