    0.1715914279E+03   -0.7388328935E+04    0.5625375063E-01    0.5625375063E-01    0.5625375063E-01
    0.1715914279E+03   -0.7387124026E+04    0.5616517495E-01    0.5616517495E-01    0.5616517495E-01
    0.1715914279E+03   -0.7385919117E+04    0.5607682550E-01    0.5607682550E-01    0.5607682550E-01
    0.1715914279E+03   -0.7384714208E+04    0.5598870199E-01    0.5598870199E-01    0.5598870199E-01
    0.1715914279E+03   -0.7383509299E+04    0.5590080415E-01    0.5590080415E-01    0.5590080415E-01
    0.1715914279E+03   -0.7382304390E+04    0.5581313171E-01    0.5581313171E-01    0.5581313171E-01
    0.1715914279E+03   -0.7381099481E+04    0.5572568442E-01    0.5572568442E-01    0.5572568442E-01
    0.1715914279E+03   -0.7379894572E+04    0.5563846202E-01    0.5563846202E-01    0.5563846202E-01
    0.1715914279E+03   -0.7378689663E+04    0.5555146429E-01    0.5555146429E-01    0.5555146429E-01
    0.1715914279E+03   -0.7377484754E+04    0.5546469099E-01    0.5546469099E-01    0.5546469099E-01
    0.1715914279E+03   -0.7376279845E+04    0.5537814189E-01    0.5537814189E-01    0.5537814189E-01
    0.1715914279E+03   -0.7375074936E+04    0.5529181679E-01    0.5529181679E-01    0.5529181679E-01
    0.1715914279E+03   -0.7373870026E+04    0.5520571548E-01    0.5520571548E-01    0.5520571548E-01
    0.1715914279E+03   -0.7372665117E+04    0.5511983776E-01    0.5511983776E-01    0.5511983776E-01
    0.1715914279E+03   -0.7371460208E+04    0.5503418344E-01    0.5503418344E-01    0.5503418344E-01
    0.1715914279E+03   -0.7370255299E+04    0.5494875235E-01    0.5494875235E-01    0.5494875235E-01
    0.1715914279E+03   -0.7369050390E+04    0.5486354430E-01    0.5486354430E-01    0.5486354430E-01
    0.1715914279E+03   -0.7367845481E+04    0.5477855914E-01    0.5477855914E-01    0.5477855914E-01
    0.1715914279E+03   -0.7366640572E+04    0.5469379670E-01    0.5469379670E-01    0.5469379670E-01
    0.1715914279E+03   -0.7365435663E+04    0.5460925684E-01    0.5460925684E-01    0.5460925684E-01
    0.1715914279E+03   -0.7364230754E+04    0.5452493941E-01    0.5452493941E-01    0.5452493941E-01
    0.1715914279E+03   -0.7363025845E+04    0.5444084429E-01    0.5444084429E-01    0.5444084429E-01
    0.1715914279E+03   -0.7361820936E+04    0.5435697133E-01    0.5435697133E-01    0.5435697133E-01
    0.1715914279E+03   -0.7360616027E+04    0.5427332043E-01    0.5427332043E-01    0.5427332043E-01
    0.1715914279E+03   -0.7359411118E+04    0.5418989147E-01    0.5418989147E-01    0.5418989147E-01
    0.1715914279E+03   -0.7358206209E+04    0.5410668434E-01    0.5410668434E-01    0.5410668434E-01
    0.1715914279E+03   -0.7357001300E+04    0.5402369895E-01    0.5402369895E-01    0.5402369895E-01
    0.1715914279E+03   -0.7355796391E+04    0.5394093520E-01    0.5394093520E-01    0.5394093520E-01
    0.1715914279E+03   -0.7354591482E+04    0.5385839301E-01    0.5385839301E-01    0.5385839301E-01
    0.1715914279E+03   -0.7353386573E+04    0.5377607230E-01    0.5377607230E-01    0.5377607230E-01
    0.1715914279E+03   -0.7352181664E+04    0.5369397300E-01    0.5369397300E-01    0.5369397300E-01
    0.1715914279E+03   -0.7350976755E+04    0.5361209505E-01    0.5361209505E-01    0.5361209505E-01
    0.1715914279E+03   -0.7349771846E+04    0.5353043838E-01    0.5353043838E-01    0.5353043838E-01
    0.1715914279E+03   -0.7348566937E+04    0.5344900296E-01    0.5344900296E-01    0.5344900296E-01
    0.1715914279E+03   -0.7347362028E+04    0.5336778872E-01    0.5336778872E-01    0.5336778872E-01
    0.1715914279E+03   -0.7346157119E+04    0.5328679565E-01    0.5328679565E-01    0.5328679565E-01
    0.1715914279E+03   -0.7344952210E+04    0.5320602369E-01    0.5320602369E-01    0.5320602369E-01
    0.1715914279E+03   -0.7343747301E+04    0.5312547284E-01    0.5312547284E-01    0.5312547284E-01
    0.1715914279E+03   -0.7342542392E+04    0.5304514306E-01    0.5304514306E-01    0.5304514306E-01
    0.1715914279E+03   -0.7341337483E+04    0.5296503434E-01    0.5296503434E-01    0.5296503434E-01
    0.1715914279E+03   -0.7340132574E+04    0.5288514669E-01    0.5288514669E-01    0.5288514669E-01
    0.1715914279E+03   -0.7338927664E+04    0.5280548009E-01    0.5280548009E-01    0.5280548009E-01
    0.1715914279E+03   -0.7337722755E+04    0.5272603455E-01    0.5272603455E-01    0.5272603455E-01
    0.1715914279E+03   -0.7336517846E+04    0.5264681009E-01    0.5264681009E-01    0.5264681009E-01
    0.1715914279E+03   -0.7335312937E+04    0.5256780671E-01    0.5256780671E-01    0.5256780671E-01
    0.1715914279E+03   -0.7334108028E+04    0.5248902445E-01    0.5248902445E-01    0.5248902445E-01
    0.1715914279E+03   -0.7332903119E+04    0.5241046332E-01    0.5241046332E-01    0.5241046332E-01
    0.1715914279E+03   -0.7331698210E+04    0.5233212337E-01    0.5233212337E-01    0.5233212337E-01
    0.1715914279E+03   -0.7330493301E+04    0.5225400463E-01    0.5225400463E-01    0.5225400463E-01
    0.1715914279E+03   -0.7329288392E+04    0.5217610714E-01    0.5217610714E-01    0.5217610714E-01
    0.1715914279E+03   -0.7328083483E+04    0.5209843096E-01    0.5209843096E-01    0.5209843096E-01
    0.1715914279E+03   -0.7326878574E+04    0.5202097615E-01    0.5202097615E-01    0.5202097615E-01
    0.1715914279E+03   -0.7325673665E+04    0.5194374275E-01    0.5194374275E-01    0.5194374275E-01
    0.1715914279E+03   -0.7324468756E+04    0.5186673085E-01    0.5186673085E-01    0.5186673085E-01
    0.1715914279E+03   -0.7323263847E+04    0.5178994050E-01    0.5178994050E-01    0.5178994050E-01
    0.1715914279E+03   -0.7322058938E+04    0.5171337179E-01    0.5171337179E-01    0.5171337179E-01
    0.1715914279E+03   -0.7320854029E+04    0.5163702480E-01    0.5163702480E-01    0.5163702480E-01
    0.1715914279E+03   -0.7319649120E+04    0.5156089961E-01    0.5156089961E-01    0.5156089961E-01
    0.1715914279E+03   -0.7318444211E+04    0.5148499631E-01    0.5148499631E-01    0.5148499631E-01
    0.1715914279E+03   -0.7317239302E+04    0.5140931501E-01    0.5140931501E-01    0.5140931501E-01
    0.1715914279E+03   -0.7316034393E+04    0.5133385580E-01    0.5133385580E-01    0.5133385580E-01
    0.1715914279E+03   -0.7314829484E+04    0.5125861879E-01    0.5125861879E-01    0.5125861879E-01
    0.1715914279E+03   -0.7313624575E+04    0.5118360409E-01    0.5118360409E-01    0.5118360409E-01
    0.1715914279E+03   -0.7312419666E+04    0.5110881182E-01    0.5110881182E-01    0.5110881182E-01
    0.1715914279E+03   -0.7311214757E+04    0.5103424209E-01    0.5103424209E-01    0.5103424209E-01
    0.1715914279E+03   -0.7310009848E+04    0.5095989503E-01    0.5095989503E-01    0.5095989503E-01
    0.1715914279E+03   -0.7308804939E+04    0.5088577077E-01    0.5088577077E-01    0.5088577077E-01
    0.1715914279E+03   -0.7307600030E+04    0.5081186944E-01    0.5081186944E-01    0.5081186944E-01
    0.1715914279E+03   -0.7306395121E+04    0.5073819118E-01    0.5073819118E-01    0.5073819118E-01
    0.1715914279E+03   -0.7305190212E+04    0.5066473614E-01    0.5066473614E-01    0.5066473614E-01
    0.1715914279E+03   -0.7303985303E+04    0.5059150446E-01    0.5059150446E-01    0.5059150446E-01
    0.1715914279E+03   -0.7302780393E+04    0.5051849629E-01    0.5051849629E-01    0.5051849629E-01
    0.1715914279E+03   -0.7301575484E+04    0.5044571179E-01    0.5044571179E-01    0.5044571179E-01
    0.1715914279E+03   -0.7300370575E+04    0.5037315112E-01    0.5037315112E-01    0.5037315112E-01
    0.1715914279E+03   -0.7299165666E+04    0.5030081444E-01    0.5030081444E-01    0.5030081444E-01
    0.1715914279E+03   -0.7297960757E+04    0.5022870193E-01    0.5022870193E-01    0.5022870193E-01
    0.1715914279E+03   -0.7296755848E+04    0.5015681374E-01    0.5015681374E-01    0.5015681374E-01
    0.1715914279E+03   -0.7295550939E+04    0.5008515006E-01    0.5008515006E-01    0.5008515006E-01
    0.1715914279E+03   -0.7294346030E+04    0.5001371107E-01    0.5001371107E-01    0.5001371107E-01
    0.1715914279E+03   -0.7293141121E+04    0.4994249696E-01    0.4994249696E-01    0.4994249696E-01
    0.1715914279E+03   -0.7291936212E+04    0.4987150790E-01    0.4987150790E-01    0.4987150790E-01
    0.1715914279E+03   -0.7290731303E+04    0.4980074410E-01    0.4980074410E-01    0.4980074410E-01
    0.1715914279E+03   -0.7289526394E+04    0.4973020575E-01    0.4973020575E-01    0.4973020575E-01
    0.1715914279E+03   -0.7288321485E+04    0.4965989305E-01    0.4965989305E-01    0.4965989305E-01
    0.1715914279E+03   -0.7287116576E+04    0.4958980620E-01    0.4958980620E-01    0.4958980620E-01
    0.1715914279E+03   -0.7285911667E+04    0.4951994541E-01    0.4951994541E-01    0.4951994541E-01
    0.1715914279E+03   -0.7284706758E+04    0.4945031089E-01    0.4945031089E-01    0.4945031089E-01
    0.1715914279E+03   -0.7283501849E+04    0.4938090285E-01    0.4938090285E-01    0.4938090285E-01
    0.1715914279E+03   -0.7282296940E+04    0.4931172151E-01    0.4931172151E-01    0.4931172151E-01
    0.1715914279E+03   -0.7281092031E+04    0.4924276710E-01    0.4924276710E-01    0.4924276710E-01
    0.1715914279E+03   -0.7279887122E+04    0.4917403983E-01    0.4917403983E-01    0.4917403983E-01
    0.1715914279E+03   -0.7278682213E+04    0.4910553994E-01    0.4910553994E-01    0.4910553994E-01
    0.1715914279E+03   -0.7277477304E+04    0.4903726766E-01    0.4903726766E-01    0.4903726766E-01
    0.1715914279E+03   -0.7276272395E+04    0.4896922322E-01    0.4896922322E-01    0.4896922322E-01
    0.1715914279E+03   -0.7275067486E+04    0.4890140686E-01    0.4890140686E-01    0.4890140686E-01
    0.1715914279E+03   -0.7273862577E+04    0.4883381883E-01    0.4883381883E-01    0.4883381883E-01
    0.1715914279E+03   -0.7272657668E+04    0.4876645936E-01    0.4876645936E-01    0.4876645936E-01
    0.1715914279E+03   -0.7271452759E+04    0.4869932871E-01    0.4869932871E-01    0.4869932871E-01
    0.1715914279E+03   -0.7270247850E+04    0.4863242713E-01    0.4863242713E-01    0.4863242713E-01
    0.1715914279E+03   -0.7269042941E+04    0.4856575487E-01    0.4856575487E-01    0.4856575487E-01
    0.1715914279E+03   -0.7267838031E+04    0.4849931219E-01    0.4849931219E-01    0.4849931219E-01
    0.1715914279E+03   -0.7266633122E+04    0.4843309935E-01    0.4843309935E-01    0.4843309935E-01
    0.1715914279E+03   -0.7265428213E+04    0.4836711662E-01    0.4836711662E-01    0.4836711662E-01
    0.1715914279E+03   -0.7264223304E+04    0.4830136425E-01    0.4830136425E-01    0.4830136425E-01
    0.1715914279E+03   -0.7263018395E+04    0.4823584253E-01    0.4823584253E-01    0.4823584253E-01
    0.1715914279E+03   -0.7261813486E+04    0.4817055173E-01    0.4817055173E-01    0.4817055173E-01
    0.1715914279E+03   -0.7260608577E+04    0.4810549211E-01    0.4810549211E-01    0.4810549211E-01
    0.1715914279E+03   -0.7259403668E+04    0.4804066396E-01    0.4804066396E-01    0.4804066396E-01
    0.1715914279E+03   -0.7258198759E+04    0.4797606757E-01    0.4797606757E-01    0.4797606757E-01
    0.1715914279E+03   -0.7256993850E+04    0.4791170320E-01    0.4791170320E-01    0.4791170320E-01
    0.1715914279E+03   -0.7255788941E+04    0.4784757116E-01    0.4784757116E-01    0.4784757116E-01
    0.1715914279E+03   -0.7254584032E+04    0.4778367174E-01    0.4778367174E-01    0.4778367174E-01
    0.1715914279E+03   -0.7253379123E+04    0.4772000521E-01    0.4772000521E-01    0.4772000521E-01
    0.1715914279E+03   -0.7252174214E+04    0.4765657189E-01    0.4765657189E-01    0.4765657189E-01
    0.1715914279E+03   -0.7250969305E+04    0.4759337206E-01    0.4759337206E-01    0.4759337206E-01
    0.1715914279E+03   -0.7249764396E+04    0.4753040603E-01    0.4753040603E-01    0.4753040603E-01
    0.1715914279E+03   -0.7248559487E+04    0.4746767410E-01    0.4746767410E-01    0.4746767410E-01
    0.1715914279E+03   -0.7247354578E+04    0.4740517658E-01    0.4740517658E-01    0.4740517658E-01
    0.1715914279E+03   -0.7246149669E+04    0.4734291377E-01    0.4734291377E-01    0.4734291377E-01
    0.1715914279E+03   -0.7244944760E+04    0.4728088599E-01    0.4728088599E-01    0.4728088599E-01
    0.1715914279E+03   -0.7243739851E+04    0.4721909355E-01    0.4721909355E-01    0.4721909355E-01
    0.1715914279E+03   -0.7242534942E+04    0.4715753677E-01    0.4715753677E-01    0.4715753677E-01
    0.1715914279E+03   -0.7241330033E+04    0.4709621596E-01    0.4709621596E-01    0.4709621596E-01
    0.1715914279E+03   -0.7240125124E+04    0.4703513144E-01    0.4703513144E-01    0.4703513144E-01
    0.1715914279E+03   -0.7238920215E+04    0.4697428354E-01    0.4697428354E-01    0.4697428354E-01
    0.1715914279E+03   -0.7237715306E+04    0.4691367259E-01    0.4691367259E-01    0.4691367259E-01
    0.1715914279E+03   -0.7236510397E+04    0.4685329890E-01    0.4685329890E-01    0.4685329890E-01
    0.1715914279E+03   -0.7235305488E+04    0.4679316282E-01    0.4679316282E-01    0.4679316282E-01
    0.1715914279E+03   -0.7234100579E+04    0.4673326466E-01    0.4673326466E-01    0.4673326466E-01
    0.1715914279E+03   -0.7232895670E+04    0.4667360478E-01    0.4667360478E-01    0.4667360478E-01
    0.1715914279E+03   -0.7231690760E+04    0.4661418350E-01    0.4661418350E-01    0.4661418350E-01
    0.1715914279E+03   -0.7230485851E+04    0.4655500116E-01    0.4655500116E-01    0.4655500116E-01
    0.1715914279E+03   -0.7229280942E+04    0.4649605811E-01    0.4649605811E-01    0.4649605811E-01
    0.1715914279E+03   -0.7228076033E+04    0.4643735469E-01    0.4643735469E-01    0.4643735469E-01
    0.1715914279E+03   -0.7226871124E+04    0.4637889124E-01    0.4637889124E-01    0.4637889124E-01
    0.1715914279E+03   -0.7225666215E+04    0.4632066811E-01    0.4632066811E-01    0.4632066811E-01
    0.1715914279E+03   -0.7224461306E+04    0.4626268564E-01    0.4626268564E-01    0.4626268564E-01
    0.1715914279E+03   -0.7223256397E+04    0.4620494421E-01    0.4620494421E-01    0.4620494421E-01
    0.1715914279E+03   -0.7222051488E+04    0.4614744414E-01    0.4614744414E-01    0.4614744414E-01
    0.1715914279E+03   -0.7220846579E+04    0.4609018581E-01    0.4609018581E-01    0.4609018581E-01
    0.1715914279E+03   -0.7219641670E+04    0.4603316957E-01    0.4603316957E-01    0.4603316957E-01
    0.1715914279E+03   -0.7218436761E+04    0.4597639578E-01    0.4597639578E-01    0.4597639578E-01
    0.1715914279E+03   -0.7217231852E+04    0.4591986479E-01    0.4591986479E-01    0.4591986479E-01
    0.1715914279E+03   -0.7216026943E+04    0.4586357698E-01    0.4586357698E-01    0.4586357698E-01
    0.1715914279E+03   -0.7214822034E+04    0.4580753271E-01    0.4580753271E-01    0.4580753271E-01
    0.1715914279E+03   -0.7213617125E+04    0.4575173234E-01    0.4575173234E-01    0.4575173234E-01
    0.1715914279E+03   -0.7212412216E+04    0.4569617625E-01    0.4569617625E-01    0.4569617625E-01
    0.1716150798E+03   -0.7606045453E+04    0.7580355042E-01    0.7580355042E-01    0.7580355042E-01
    0.1716150798E+03   -0.7603335041E+04    0.7543055057E-01    0.7543055057E-01    0.7543055057E-01
    0.1716150798E+03   -0.7600624628E+04    0.7506163821E-01    0.7506163821E-01    0.7506163821E-01
    0.1716150798E+03   -0.7597914216E+04    0.7469673919E-01    0.7469673919E-01    0.7469673919E-01
    0.1716150798E+03   -0.7595203803E+04    0.7433578117E-01    0.7433578117E-01    0.7433578117E-01
    0.1716150798E+03   -0.7592493390E+04    0.7397869357E-01    0.7397869357E-01    0.7397869357E-01
    0.1716150798E+03   -0.7589782978E+04    0.7362540752E-01    0.7362540752E-01    0.7362540752E-01
    0.1716150798E+03   -0.7587072565E+04    0.7327585581E-01    0.7327585581E-01    0.7327585581E-01
    0.1716150798E+03   -0.7584362153E+04    0.7292997285E-01    0.7292997285E-01    0.7292997285E-01
    0.1716150798E+03   -0.7581651740E+04    0.7258769460E-01    0.7258769460E-01    0.7258769460E-01
    0.1716150798E+03   -0.7578941327E+04    0.7224895853E-01    0.7224895853E-01    0.7224895853E-01
    0.1716150798E+03   -0.7576230915E+04    0.7191370359E-01    0.7191370359E-01    0.7191370359E-01
    0.1716150798E+03   -0.7573520502E+04    0.7158187015E-01    0.7158187015E-01    0.7158187015E-01
    0.1716150798E+03   -0.7570810090E+04    0.7125339998E-01    0.7125339998E-01    0.7125339998E-01
    0.1716150798E+03   -0.7568099677E+04    0.7092823618E-01    0.7092823618E-01    0.7092823618E-01
    0.1716150798E+03   -0.7565389265E+04    0.7060632315E-01    0.7060632315E-01    0.7060632315E-01
    0.1716150798E+03   -0.7562678852E+04    0.7028760659E-01    0.7028760659E-01    0.7028760659E-01
    0.1716150798E+03   -0.7559968439E+04    0.6997203340E-01    0.6997203340E-01    0.6997203340E-01
    0.1716150798E+03   -0.7557258027E+04    0.6965955170E-01    0.6965955170E-01    0.6965955170E-01
    0.1716150798E+03   -0.7554547614E+04    0.6935011075E-01    0.6935011075E-01    0.6935011075E-01
    0.1716150798E+03   -0.7551837202E+04    0.6904366098E-01    0.6904366098E-01    0.6904366098E-01
    0.1716150798E+03   -0.7549126789E+04    0.6874015389E-01    0.6874015389E-01    0.6874015389E-01
    0.1716150798E+03   -0.7546416377E+04    0.6843954205E-01    0.6843954205E-01    0.6843954205E-01
    0.1716150798E+03   -0.7543705964E+04    0.6814177910E-01    0.6814177910E-01    0.6814177910E-01
    0.1716150798E+03   -0.7540995551E+04    0.6784681965E-01    0.6784681965E-01    0.6784681965E-01
    0.1716150798E+03   -0.7538285139E+04    0.6755461933E-01    0.6755461933E-01    0.6755461933E-01
    0.1716150798E+03   -0.7535574726E+04    0.6726513471E-01    0.6726513471E-01    0.6726513471E-01
    0.1716150798E+03   -0.7532864314E+04    0.6697832330E-01    0.6697832330E-01    0.6697832330E-01
    0.1716150798E+03   -0.7530153901E+04    0.6669414351E-01    0.6669414351E-01    0.6669414351E-01
    0.1716150798E+03   -0.7527443488E+04    0.6641255464E-01    0.6641255464E-01    0.6641255464E-01
    0.1716150798E+03   -0.7524733076E+04    0.6613351684E-01    0.6613351684E-01    0.6613351684E-01
    0.1716150798E+03   -0.7522022663E+04    0.6585699111E-01    0.6585699111E-01    0.6585699111E-01
    0.1716150798E+03   -0.7519312251E+04    0.6558293925E-01    0.6558293925E-01    0.6558293925E-01
    0.1716150798E+03   -0.7516601838E+04    0.6531132388E-01    0.6531132388E-01    0.6531132388E-01
    0.1716150798E+03   -0.7513891426E+04    0.6504210835E-01    0.6504210835E-01    0.6504210835E-01
    0.1716150798E+03   -0.7511181013E+04    0.6477525681E-01    0.6477525681E-01    0.6477525681E-01
    0.1716150798E+03   -0.7508470600E+04    0.6451073412E-01    0.6451073412E-01    0.6451073412E-01
    0.1716150798E+03   -0.7505760188E+04    0.6424850585E-01    0.6424850585E-01    0.6424850585E-01
    0.1716150798E+03   -0.7503049775E+04    0.6398853828E-01    0.6398853828E-01    0.6398853828E-01
    0.1716150798E+03   -0.7500339363E+04    0.6373079836E-01    0.6373079836E-01    0.6373079836E-01
    0.1716150798E+03   -0.7497628950E+04    0.6347525371E-01    0.6347525371E-01    0.6347525371E-01
    0.1716150798E+03   -0.7494918538E+04    0.6322187259E-01    0.6322187259E-01    0.6322187259E-01
    0.1716150798E+03   -0.7492208125E+04    0.6297062390E-01    0.6297062390E-01    0.6297062390E-01
    0.1716150798E+03   -0.7489497712E+04    0.6272147715E-01    0.6272147715E-01    0.6272147715E-01
    0.1716150798E+03   -0.7486787300E+04    0.6247440242E-01    0.6247440242E-01    0.6247440242E-01
    0.1716150798E+03   -0.7484076887E+04    0.6222937043E-01    0.6222937043E-01    0.6222937043E-01
    0.1716150798E+03   -0.7481366475E+04    0.6198635242E-01    0.6198635242E-01    0.6198635242E-01
    0.1716150798E+03   -0.7478656062E+04    0.6174532021E-01    0.6174532021E-01    0.6174532021E-01
    0.1716150798E+03   -0.7475945650E+04    0.6150624616E-01    0.6150624616E-01    0.6150624616E-01
    0.1716150798E+03   -0.7473235237E+04    0.6126910316E-01    0.6126910316E-01    0.6126910316E-01
    0.1716150798E+03   -0.7470524824E+04    0.6103386461E-01    0.6103386461E-01    0.6103386461E-01
    0.1716150798E+03   -0.7467814412E+04    0.6080050443E-01    0.6080050443E-01    0.6080050443E-01
    0.1716150798E+03   -0.7465103999E+04    0.6056899701E-01    0.6056899701E-01    0.6056899701E-01
    0.1716150798E+03   -0.7462393587E+04    0.6033931723E-01    0.6033931723E-01    0.6033931723E-01
    0.1716150798E+03   -0.7459683174E+04    0.6011144046E-01    0.6011144046E-01    0.6011144046E-01
    0.1716150798E+03   -0.7456972761E+04    0.5988534250E-01    0.5988534250E-01    0.5988534250E-01
    0.1716150798E+03   -0.7454262349E+04    0.5966099962E-01    0.5966099962E-01    0.5966099962E-01
    0.1716150798E+03   -0.7451551936E+04    0.5943838850E-01    0.5943838850E-01    0.5943838850E-01
    0.1716150798E+03   -0.7448841524E+04    0.5921748629E-01    0.5921748629E-01    0.5921748629E-01
    0.1716150798E+03   -0.7446131111E+04    0.5899827051E-01    0.5899827051E-01    0.5899827051E-01
    0.1716150798E+03   -0.7443420699E+04    0.5878071912E-01    0.5878071912E-01    0.5878071912E-01
    0.1716150798E+03   -0.7440710286E+04    0.5856481047E-01    0.5856481047E-01    0.5856481047E-01
    0.1716150798E+03   -0.7437999873E+04    0.5835052330E-01    0.5835052330E-01    0.5835052330E-01
    0.1716150798E+03   -0.7435289461E+04    0.5813783674E-01    0.5813783674E-01    0.5813783674E-01
    0.1716150798E+03   -0.7432579048E+04    0.5792673027E-01    0.5792673027E-01    0.5792673027E-01
    0.1716150798E+03   -0.7429868636E+04    0.5771718376E-01    0.5771718376E-01    0.5771718376E-01
    0.1716150798E+03   -0.7427158223E+04    0.5750917742E-01    0.5750917742E-01    0.5750917742E-01
    0.1716150798E+03   -0.7424447811E+04    0.5730269181E-01    0.5730269181E-01    0.5730269181E-01
    0.1716150798E+03   -0.7421737398E+04    0.5709770784E-01    0.5709770784E-01    0.5709770784E-01
